,start_time,end_time,wav_file,emotion,val,act,dom
7265,134.1,138.81,Ses02F_script02_2_M016,neu,3.0,4.0,4.0
7266,138.86,144.92,Ses02F_script02_2_M017,neu,3.0,4.0,3.5
7267,177.56,179.38,Ses02F_script02_2_M018,neu,4.0,3.5,3.5
7268,183.18,192.22,Ses02F_script02_2_M019,neu,3.0,4.0,4.0
7269,192.25,197.07,Ses02F_script02_2_M020,neu,3.0,4.0,4.0
7270,201.32,206.74,Ses02F_script02_2_M021,neu,3.0,3.5,3.5
7271,207.51,209.49,Ses02F_script02_2_M022,neu,3.0,3.5,3.0
7272,209.57,211.32,Ses02F_script02_2_M023,neu,3.0,3.5,2.5
7273,211.39,213.94,Ses02F_script02_2_M024,fru,2.0,3.5,2.5
7274,213.99,215.86,Ses02F_script02_2_M025,fru,3.0,3.5,2.5
7275,215.9,218.36,Ses02F_script02_2_M026,fru,2.0,3.5,3.0
7276,218.41,219.74,Ses02F_script02_2_M027,fru,2.0,3.5,3.5
7277,219.75,226.54,Ses02F_script02_2_M028,fru,2.0,4.0,4.0
7278,228.2,238.96,Ses02F_script02_2_M029,ang,2.0,4.5,4.5
7279,239.31,250.86,Ses02F_script02_2_M030,xxx,2.0,4.0,4.0
7280,250.89,266.43,Ses02F_script02_2_M031,sad,2.5,3.0,4.0
7281,266.44,269.39,Ses02F_script02_2_M032,fru,2.0,3.5,4.0
7282,273.82,275.08,Ses02F_script02_2_M033,neu,3.0,2.5,3.0
7283,280.13,281.22,Ses02F_script02_2_M034,neu,2.5,2.5,4.0
7284,286.33,288.29,Ses02F_script02_2_M035,sad,2.5,3.0,3.0
7285,302.93,305.06,Ses02F_script02_2_M036,sad,2.0,2.5,3.5
7286,325.06,327.93,Ses02F_script02_2_M037,sad,2.0,2.5,3.5
7287,328.38,333.71,Ses02F_script02_2_M038,sad,2.0,3.0,3.0
7288,337.84,339.03,Ses02F_script02_2_M039,sur,3.0,2.5,3.0
7289,350.5661,355.24,Ses02F_script02_2_M040,xxx,3.0,2.5,3.0
7290,364.81,370.56,Ses02F_script02_2_M041,hap,4.0,3.0,3.0
7291,378.28,380.21,Ses02F_script02_2_M042,hap,4.0,3.5,3.5
7292,382.43,384.08,Ses02F_script02_2_M043,hap,4.0,3.0,3.0
7293,388.88,392.08,Ses02F_script02_2_M044,xxx,3.0,2.5,2.5
7294,407.08,411.69,Ses02F_script02_2_M045,hap,3.5,2.5,3.5
7295,414.05,415.64,Ses02F_script02_2_M046,hap,4.0,3.0,2.5
7296,9.6322,19.042,Ses02F_impro04_F000,fru,2.0,2.5,4.0
7297,24.67,28.9797,Ses02F_impro04_F001,fru,2.0,2.5,4.0
7298,29.0536,34.96,Ses02F_impro04_F002,fru,2.0,2.0,4.0
7299,39.17,46.3474,Ses02F_impro04_F003,fru,1.5,2.5,4.5
7300,48.7571,54.098,Ses02F_impro04_F004,fru,2.0,3.0,4.5
7301,63.83,74.64,Ses02F_impro04_F005,fru,1.5,2.0,4.0
7302,80.37,91.5702,Ses02F_impro04_F006,fru,2.0,4.0,4.0
7303,102.47,111.8,Ses02F_impro04_F007,fru,2.0,3.5,4.0
7304,117.2799,129.1165,Ses02F_impro04_F008,fru,1.5,4.0,5.0
7305,132.9672,135.27,Ses02F_impro04_F009,sad,2.0,2.0,3.5
7306,150.38,156.5983,Ses02F_impro04_F010,fru,1.5,2.5,4.0
7307,173.36,192.93,Ses02F_impro04_F011,fru,1.5,4.0,4.5
7308,204.97,207.21,Ses02F_impro04_F012,fru,2.0,3.5,3.5
7309,212.279,229.8,Ses02F_impro04_F013,fru,1.5,3.0,4.0
7310,242.01,248.83,Ses02F_impro04_F014,fru,2.0,3.0,4.0
7311,248.86,256.9182,Ses02F_impro04_F015,fru,2.0,3.5,4.5
7312,266.3,274.17,Ses02F_impro04_F016,sad,1.5,2.0,3.0
7313,276.09,286.51,Ses02F_impro04_F017,xxx,1.0,4.0,4.5
7314,5.1392,9.5052,Ses02F_impro04_M000,neu,3.0,3.5,2.5
7315,19.1897,25.48,Ses02F_impro04_M001,neu,2.5,3.5,4.0
7316,34.85,39.72,Ses02F_impro04_M002,xxx,2.5,3.0,3.5
7317,45.8486,49.25,Ses02F_impro04_M003,neu,2.0,3.5,3.0
7318,52.9062,65.8663,Ses02F_impro04_M004,neu,2.0,4.0,4.5
7319,74.54,82.15,Ses02F_impro04_M005,neu,2.5,3.5,4.0
7320,89.4093,97.07,Ses02F_impro04_M006,neu,2.5,4.0,4.0
7321,97.17,104.0,Ses02F_impro04_M007,neu,4.0,3.5,4.0
7322,111.55,116.4043,Ses02F_impro04_M008,neu,2.0,2.5,3.5
7323,129.3592,135.09,Ses02F_impro04_M009,neu,2.0,3.0,3.5
7324,135.85,145.057,Ses02F_impro04_M010,neu,2.5,3.5,4.0
7325,145.067,151.05,Ses02F_impro04_M011,neu,3.0,3.5,4.0
7326,156.7354,174.3532,Ses02F_impro04_M012,neu,4.0,4.0,4.5
7327,192.84,205.99,Ses02F_impro04_M013,neu,3.5,4.0,4.0
7328,207.1941,212.1841,Ses02F_impro04_M014,fru,3.0,3.5,2.0
7329,229.5,242.27,Ses02F_impro04_M015,neu,3.5,3.5,4.0
7330,244.79,245.9,Ses02F_impro04_M016,neu,3.0,2.5,2.5
7331,245.97,248.0,Ses02F_impro04_M017,neu,3.0,2.5,3.5
7332,257.1676,266.49,Ses02F_impro04_M018,neu,2.0,4.0,4.0
7333,271.69,277.0401,Ses02F_impro04_M019,neu,2.0,3.0,3.0
7334,287.19,288.55,Ses02F_impro04_M020,xxx,2.5,2.0,2.5
7335,6.7608,8.6428,Ses02M_script03_1_F000,xxx,2.5,3.5,1.5
7336,9.1462,12.2099,Ses02M_script03_1_F001,xxx,2.5,3.5,2.0
7337,13.0059,15.7092,Ses02M_script03_1_F002,exc,2.5,4.5,1.0
7338,18.5326,20.8905,Ses02M_script03_1_F003,hap,3.0,2.5,2.0
7339,21.3711,24.1945,Ses02M_script03_1_F004,xxx,2.5,2.0,2.5
7340,29.3458,33.1455,Ses02M_script03_1_F005,exc,4.0,3.5,2.0
7341,34.9176,37.651,Ses02M_script03_1_F006,hap,4.0,3.0,2.5
7342,38.1466,42.2165,Ses02M_script03_1_F007,hap,4.0,2.5,2.5
7343,45.7158,49.155,Ses02M_script03_1_F008,xxx,2.5,2.5,2.5
7344,49.6807,53.3001,Ses02M_script03_1_F009,xxx,2.5,2.0,3.0
7345,55.8532,58.0008,Ses02M_script03_1_F010,xxx,4.0,2.5,2.5
7346,65.7202,68.3785,Ses02M_script03_1_F011,xxx,3.5,3.0,3.0
7347,70.1807,71.6825,Ses02M_script03_1_F012,exc,4.0,2.0,2.0
7348,82.1503,85.5445,Ses02M_script03_1_F013,xxx,4.0,2.5,3.0
7349,87.6921,91.4166,Ses02M_script03_1_F014,xxx,2.5,2.5,2.0
7350,94.2401,96.7481,Ses02M_script03_1_F015,sad,2.5,2.5,2.0
7351,98.265,103.4163,Ses02M_script03_1_F016,fea,3.0,2.5,2.0
7352,105.1884,107.5613,Ses02M_script03_1_F017,xxx,3.0,3.0,1.5
7353,112.202,115.3408,Ses02M_script03_1_F018,xxx,3.5,2.5,2.5
7354,135.4354,138.0486,Ses02M_script03_1_F019,xxx,3.5,2.5,3.0
7355,148.4863,155.8903,Ses02M_script03_1_F020,xxx,4.0,3.0,3.0
7356,157.9779,160.6512,Ses02M_script03_1_F021,hap,4.0,2.5,2.0
7357,164.1655,169.3167,Ses02M_script03_1_F022,hap,4.0,3.0,2.5
7358,169.9475,176.6757,Ses02M_script03_1_F023,hap,4.0,3.0,2.5
7359,177.4867,180.2651,Ses02M_script03_1_F024,hap,3.5,1.5,2.5
7360,183.4941,188.0446,Ses02M_script03_1_F025,hap,4.0,3.5,2.5
7361,188.6003,191.8743,Ses02M_script03_1_F026,xxx,3.5,2.0,3.0
7362,192.7754,200.645,Ses02M_script03_1_F027,hap,4.5,3.0,2.5
7363,200.7651,205.3307,Ses02M_script03_1_F028,hap,4.0,3.5,2.0
7364,206.4871,209.2956,Ses02M_script03_1_F029,hap,4.0,2.5,2.5
7365,5.5365,7.2541,Ses02M_script03_1_M000,fea,2.5,4.5,1.5
7366,8.1099,9.5667,Ses02M_script03_1_M001,xxx,2.5,3.0,1.5
7367,11.5341,13.4564,Ses02M_script03_1_M002,fea,2.5,3.0,2.0
7368,16.2649,19.1183,Ses02M_script03_1_M003,fea,3.0,3.5,2.0
7369,20.3799,22.092,Ses02M_script03_1_M004,xxx,4.0,3.0,2.5
7370,23.7318,30.3521,Ses02M_script03_1_M005,exc,3.5,3.5,1.5
7371,32.3946,35.4283,Ses02M_script03_1_M006,fea,3.5,3.0,2.5
7372,36.855,38.9426,Ses02M_script03_1_M007,hap,4.0,2.5,2.5
7373,41.781,46.2415,Ses02M_script03_1_M008,hap,4.0,2.5,2.5
7374,48.314,50.2964,Ses02M_script03_1_M009,sad,3.5,2.5,2.5
7375,52.7895,56.484,Ses02M_script03_1_M010,hap,4.0,3.0,2.5
7376,57.8506,66.9518,Ses02M_script03_1_M011,hap,4.0,3.5,2.5
7377,67.6426,70.7814,Ses02M_script03_1_M012,exc,4.0,3.0,3.0
7378,71.0668,79.0343,Ses02M_script03_1_M013,xxx,4.0,3.5,3.5
7379,79.0941,83.0664,Ses02M_script03_1_M014,exc,4.0,3.5,3.0
7380,84.8536,88.1727,Ses02M_script03_1_M015,exc,4.0,2.5,3.0
7381,90.8309,94.6456,Ses02M_script03_1_M016,sad,3.0,1.5,2.5
7382,96.2375,98.7456,Ses02M_script03_1_M017,xxx,3.5,2.0,2.5
7383,102.7104,105.5789,Ses02M_script03_1_M018,exc,4.0,3.5,2.5
7384,106.7203,112.7727,Ses02M_script03_1_M019,exc,4.0,3.5,2.5
7385,114.7701,117.3683,Ses02M_script03_1_M020,exc,4.0,2.5,3.0
7386,117.3833,131.09,Ses02M_script03_1_M021,exc,4.5,3.0,3.0
7387,131.1199,135.9153,Ses02M_script03_1_M022,exc,4.0,3.0,3.0
7388,137.4478,149.5226,Ses02M_script03_1_M023,xxx,4.5,3.5,2.5
7389,155.2896,158.9541,Ses02M_script03_1_M024,hap,4.0,2.5,2.0
7390,160.2156,165.2468,Ses02M_script03_1_M025,xxx,4.0,2.5,2.5
7391,168.731,170.9537,Ses02M_script03_1_M026,xxx,3.0,3.5,3.0
7392,176.0149,178.2226,Ses02M_script03_1_M027,xxx,3.5,2.0,2.0
7393,179.9197,185.0409,Ses02M_script03_1_M028,xxx,3.5,3.0,3.0
7394,186.723,189.3062,Ses02M_script03_1_M029,hap,4.0,3.5,2.5
7395,191.3336,193.7366,Ses02M_script03_1_M030,xxx,3.5,3.0,1.5
7396,199.3084,201.8314,Ses02M_script03_1_M031,hap,4.0,4.0,2.5
7397,204.6399,207.0278,Ses02M_script03_1_M032,xxx,3.5,2.0,2.5
7398,208.7249,213.5908,Ses02M_script03_1_M033,xxx,3.0,2.5,2.5
7399,6.2437,9.9782,Ses02M_script01_3_F000,xxx,4.0,3.0,3.0
7400,11.9104,14.3718,Ses02M_script01_3_F001,hap,4.0,3.5,3.0
7401,14.4248,19.533,Ses02M_script01_3_F002,hap,4.0,3.0,3.5
7402,21.5974,28.9819,Ses02M_script01_3_F003,hap,3.5,2.5,3.0
7403,30.2788,34.937,Ses02M_script01_3_F004,xxx,3.5,3.5,2.5
7404,35.0164,41.9509,Ses02M_script01_3_F005,xxx,2.5,3.5,2.5
7405,42.7185,48.9383,Ses02M_script01_3_F006,xxx,3.5,3.0,3.0
7406,59.9223,63.416,Ses02M_script01_3_F007,hap,3.0,3.0,3.5
7407,64.1042,67.9419,Ses02M_script01_3_F008,neu,2.5,2.5,3.0
7408,75.8028,80.5934,Ses02M_script01_3_F009,hap,4.0,3.5,3.5
7409,113.3072,117.2243,Ses02M_script01_3_F010,xxx,3.0,3.5,3.5
7410,119.4741,123.4971,Ses02M_script01_3_F011,xxx,3.0,2.5,3.0
7411,124.4235,128.2083,Ses02M_script01_3_F012,hap,4.0,3.0,3.0
7412,129.5846,131.7814,Ses02M_script01_3_F013,hap,4.0,3.0,3.5
7413,133.5283,143.4007,Ses02M_script01_3_F014,xxx,4.0,4.5,4.0
7414,152.2937,161.3721,Ses02M_script01_3_F015,xxx,4.5,4.5,4.5
7415,162.8542,165.6598,Ses02M_script01_3_F016,xxx,3.5,3.0,3.0
7416,165.9774,172.409,Ses02M_script01_3_F017,xxx,2.5,3.0,3.0
7417,174.8175,179.8463,Ses02M_script01_3_F018,xxx,2.0,3.5,3.0
7418,182.4666,192.0214,Ses02M_script01_3_F019,sad,2.0,2.5,3.5
7419,196.0709,199.7234,Ses02M_script01_3_F020,xxx,3.0,2.0,3.0
7420,202.2113,206.0226,Ses02M_script01_3_F021,sad,2.0,2.0,3.5
7421,213.7247,216.0803,Ses02M_script01_3_F022,xxx,3.5,2.5,3.0
7422,220.0504,223.1206,Ses02M_script01_3_F023,xxx,2.5,3.0,3.0
7423,225.3174,228.1494,Ses02M_script01_3_F024,xxx,1.5,3.0,3.5
7424,359.3486,362.8688,Ses02M_script01_3_F025,sad,2.5,2.5,3.5
7425,365.3567,374.8585,Ses02M_script01_3_F026,sad,2.0,3.5,4.5
7426,374.9644,383.4604,Ses02M_script01_3_F027,sad,2.5,4.0,4.0
7427,387.7482,391.1095,Ses02M_script01_3_F028,hap,4.0,3.5,4.0
7428,9.346,12.5191,Ses02M_script01_3_M000,hap,4.0,2.5,3.0
7429,19.5594,22.4179,Ses02M_script01_3_M001,xxx,3.0,3.0,2.0
7430,28.6907,30.914,Ses02M_script01_3_M002,xxx,3.0,2.5,3.0
7431,34.1165,36.3133,Ses02M_script01_3_M003,xxx,2.5,2.0,2.5
7432,41.2628,43.6713,Ses02M_script01_3_M004,sur,2.5,2.5,3.0
7433,48.5942,61.0604,Ses02M_script01_3_M005,fru,3.5,3.0,3.5
7434,62.5955,64.6335,Ses02M_script01_3_M006,xxx,3.0,2.0,3.0
7435,66.5392,76.041,Ses02M_script01_3_M007,xxx,3.0,3.0,3.0
7436,79.8788,89.7511,Ses02M_script01_3_M008,xxx,4.0,4.0,4.0
7437,89.8305,94.0124,Ses02M_script01_3_M009,xxx,4.0,4.0,4.0
7438,94.0653,104.2024,Ses02M_script01_3_M010,exc,4.0,4.0,4.0
7439,104.3082,115.054,Ses02M_script01_3_M011,xxx,3.5,3.5,4.0
7440,116.5891,120.3475,Ses02M_script01_3_M012,xxx,3.0,3.5,3.0
7441,122.5972,125.191,Ses02M_script01_3_M013,sur,3.0,3.0,2.5
7442,127.0438,130.5904,Ses02M_script01_3_M014,exc,4.0,3.5,3.5
7443,131.9138,134.7458,Ses02M_script01_3_M015,exc,3.5,3.0,3.5
7444,142.7654,146.1268,Ses02M_script01_3_M016,xxx,4.0,4.0,4.5
7445,146.2499,153.9347,Ses02M_script01_3_M017,xxx,4.5,4.5,4.5
7446,160.2604,164.1776,Ses02M_script01_3_M018,xxx,4.5,4.5,4.5
7447,164.7599,166.9832,Ses02M_script01_3_M019,xxx,2.5,2.0,2.0
7448,172.5943,176.9085,Ses02M_script01_3_M020,sad,3.0,3.5,3.5
7449,179.6875,183.1283,Ses02M_script01_3_M021,sad,2.0,2.5,2.5
7450,190.9891,196.812,Ses02M_script01_3_M022,sad,2.5,3.0,3.0
7451,199.9881,203.1642,Ses02M_script01_3_M023,xxx,2.0,2.0,2.5
7452,206.0226,214.3334,Ses02M_script01_3_M024,xxx,2.5,2.5,3.0
7453,216.345,220.2621,Ses02M_script01_3_M025,sad,2.0,2.0,3.0
7454,222.9618,226.0585,Ses02M_script01_3_M026,sad,2.0,2.5,3.0
7455,227.3025,234.5281,Ses02M_script01_3_M027,sad,2.0,3.0,3.5
7456,234.634,249.8263,Ses02M_script01_3_M028,sad,3.0,3.5,4.0
7457,249.9322,260.0957,Ses02M_script01_3_M029,sad,2.0,3.5,4.5
7458,260.1751,276.8495,Ses02M_script01_3_M030,sad,2.0,3.0,4.5
7459,276.929,289.3951,Ses02M_script01_3_M031,sad,2.5,4.0,4.5
7460,289.5539,310.0662,Ses02M_script01_3_M032,sad,1.5,3.5,4.5
7461,310.1721,332.6959,Ses02M_script01_3_M033,sad,1.5,3.5,4.5
7462,332.7753,346.009,Ses02M_script01_3_M034,sad,2.5,3.5,4.5
7463,346.0355,360.1426,Ses02M_script01_3_M035,sad,2.5,2.5,4.5
7464,363.054,366.5213,Ses02M_script01_3_M036,neu,3.0,2.5,3.5
7465,382.9311,388.3834,Ses02M_script01_3_M037,xxx,4.0,3.5,4.0
7466,5.23,8.71,Ses02M_script01_1_F000,xxx,3.0,3.0,3.0
7467,9.48,13.45,Ses02M_script01_1_F001,xxx,2.0,2.5,3.0
7468,14.94,16.13,Ses02M_script01_1_F002,xxx,2.5,2.5,3.0
7469,25.28,28.33,Ses02M_script01_1_F003,xxx,2.0,2.5,3.5
7470,33.62,35.37,Ses02M_script01_1_F004,xxx,2.5,2.5,2.5
7471,38.95,41.4,Ses02M_script01_1_F005,xxx,2.0,2.0,3.0
7472,44.3,52.67,Ses02M_script01_1_F006,xxx,2.0,3.5,4.5
7473,54.41,59.87,Ses02M_script01_1_F007,xxx,2.5,3.0,4.0
7474,66.83,68.22,Ses02M_script01_1_F008,xxx,3.0,2.5,3.0
7475,72.99,74.84,Ses02M_script01_1_F009,xxx,3.0,2.0,3.0
7476,80.67,83.46,Ses02M_script01_1_F010,fru,2.5,2.5,3.5
7477,101.06,103.39,Ses02M_script01_1_F011,fru,2.0,3.5,3.5
7478,104.23,106.69,Ses02M_script01_1_F012,fru,2.0,2.5,3.5
7479,110.43,117.74,Ses02M_script01_1_F013,fru,2.0,3.5,4.5
7480,119.78,127.21,Ses02M_script01_1_F014,xxx,2.0,4.0,4.0
7481,136.08,139.84,Ses02M_script01_1_F015,neu,3.0,2.5,3.0
7482,143.5,146.25,Ses02M_script01_1_F016,xxx,3.0,3.5,3.5
7483,147.75,151.59,Ses02M_script01_1_F017,fru,3.0,2.5,3.0
7484,154.54,158.05,Ses02M_script01_1_F018,neu,2.0,3.0,2.5
7485,158.36,160.2,Ses02M_script01_1_F019,fru,2.0,2.5,3.0
7486,168.82,172.78,Ses02M_script01_1_F020,xxx,2.0,3.0,4.0
7487,173.85,179.03,Ses02M_script01_1_F021,neu,2.0,3.5,4.5
7488,179.04,186.73,Ses02M_script01_1_F022,fru,2.0,3.5,4.0
7489,197.48,200.72,Ses02M_script01_1_F023,neu,3.5,3.0,3.5
7490,201.67,204.19,Ses02M_script01_1_F024,fru,2.5,2.5,4.0
7491,206.62,210.61,Ses02M_script01_1_F025,neu,2.5,2.5,3.5
7492,223.32,227.13,Ses02M_script01_1_F026,ang,2.0,3.0,4.0
7493,229.74,233.09,Ses02M_script01_1_F027,ang,2.0,3.0,4.5
7494,235.99,242.82,Ses02M_script01_1_F028,fru,1.5,4.0,4.5
7495,253.32,260.89,Ses02M_script01_1_F029,fru,1.5,4.0,5.0
7496,260.93,265.6,Ses02M_script01_1_F030,fru,1.5,3.5,4.5
7497,266.79,269.27,Ses02M_script01_1_F031,xxx,2.0,3.0,3.5
7498,283.82,286.26,Ses02M_script01_1_F032,ang,2.0,3.5,4.0
7499,290.44,293.25,Ses02M_script01_1_F033,ang,1.5,4.0,4.5
7500,296.62,299.7,Ses02M_script01_1_F034,ang,1.5,3.5,4.5
7501,301.45,304.04,Ses02M_script01_1_F035,ang,2.0,3.0,4.5
7502,320.71,323.57,Ses02M_script01_1_F036,ang,2.0,3.5,4.0
7503,326.65,329.41,Ses02M_script01_1_F037,ang,2.0,3.5,3.5
7504,329.69,338.58,Ses02M_script01_1_F038,xxx,1.0,4.0,5.0
7505,342.31,344.78,Ses02M_script01_1_F039,fru,2.0,3.0,3.5
7506,347.92,350.81,Ses02M_script01_1_F040,fru,2.0,2.5,3.5
7507,354.1,356.18,Ses02M_script01_1_F041,sad,3.0,2.0,2.5
7508,8.36,9.79,Ses02M_script01_1_M000,xxx,3.0,2.5,2.5
7509,13.29,15.14,Ses02M_script01_1_M001,xxx,2.5,2.5,3.5
7510,16.54,24.3,Ses02M_script01_1_M002,xxx,2.5,2.5,4.0
7511,28.17,33.97,Ses02M_script01_1_M003,sad,2.0,3.0,3.5
7512,34.95,38.97,Ses02M_script01_1_M004,sad,2.5,2.5,3.5
7513,41.66,44.62,Ses02M_script01_1_M005,sad,2.0,2.5,3.0
7514,52.41,54.26,Ses02M_script01_1_M006,xxx,2.0,2.5,2.5
7515,60.44,67.23,Ses02M_script01_1_M007,xxx,2.5,2.5,4.0
7516,68.38,73.29,Ses02M_script01_1_M008,xxx,2.5,3.5,4.0
7517,74.84,81.72,Ses02M_script01_1_M009,fru,2.5,3.5,4.5
7518,82.89,90.24,Ses02M_script01_1_M010,fru,2.0,3.5,4.0
7519,90.35,102.42,Ses02M_script01_1_M011,fru,2.0,4.0,4.0
7520,102.66,104.4424,Ses02M_script01_1_M012,ang,2.5,3.5,4.5
7521,106.0,111.17,Ses02M_script01_1_M013,ang,1.5,4.0,4.5
7522,117.82,120.14,Ses02M_script01_1_M014,xxx,2.5,2.5,3.0
7523,126.08,128.82,Ses02M_script01_1_M015,fru,2.5,3.0,3.5
7524,129.32,133.2,Ses02M_script01_1_M016,neu,3.0,2.5,3.5
7525,134.91,136.32,Ses02M_script01_1_M017,neu,3.0,2.5,4.0
7526,140.67,143.1,Ses02M_script01_1_M018,neu,3.0,2.5,3.5
7527,145.87,148.61,Ses02M_script01_1_M019,fru,2.0,2.5,3.5
7528,151.83,154.62,Ses02M_script01_1_M020,fru,2.0,3.5,4.0
7529,156.49,159.32,Ses02M_script01_1_M021,ang,2.5,3.5,3.5
7530,159.39,170.08,Ses02M_script01_1_M022,xxx,1.5,4.5,4.5
7531,172.33,174.65,Ses02M_script01_1_M023,fru,1.5,3.5,4.5
7532,186.36,198.37,Ses02M_script01_1_M024,ang,1.5,3.5,4.5
7533,199.88,201.62,Ses02M_script01_1_M025,ang,1.5,4.0,5.0
7534,204.46,206.85,Ses02M_script01_1_M026,neu,2.5,2.5,3.0
7535,210.19,215.67,Ses02M_script01_1_M027,neu,2.0,3.5,3.5
7536,215.81,223.11,Ses02M_script01_1_M028,sad,2.0,3.5,4.5
7537,226.91,229.84,Ses02M_script01_1_M029,fru,2.0,3.0,4.0
7538,233.46,235.76,Ses02M_script01_1_M030,fru,3.0,2.5,3.5
7539,242.45,252.59,Ses02M_script01_1_M031,fru,1.5,4.0,4.5
7540,252.62,254.49,Ses02M_script01_1_M032,xxx,1.5,3.0,3.5
7541,264.45,266.43,Ses02M_script01_1_M033,xxx,2.0,3.0,3.5
7542,269.81,279.6,Ses02M_script01_1_M034,xxx,1.5,4.0,4.5
7543,279.67,284.37,Ses02M_script01_1_M035,sad,2.0,3.0,4.0
7544,285.92,290.93,Ses02M_script01_1_M036,sad,2.0,3.0,4.0
7545,292.82,297.17,Ses02M_script01_1_M037,ang,1.5,3.5,4.5
7546,298.96,302.69,Ses02M_script01_1_M038,ang,2.0,3.0,4.5
7547,302.99,310.24,Ses02M_script01_1_M039,ang,1.5,4.0,5.0
7548,310.27,320.7,Ses02M_script01_1_M040,xxx,2.0,4.0,4.5
7549,323.69,326.52,Ses02M_script01_1_M041,sad,3.0,2.5,3.5
7550,328.43,330.74,Ses02M_script01_1_M042,fru,2.5,3.0,4.0
7551,337.62,342.14,Ses02M_script01_1_M043,fru,2.0,3.0,3.5
7552,344.49,346.97,Ses02M_script01_1_M044,fru,3.0,3.0,3.5
7553,351.0,354.18,Ses02M_script01_1_M045,xxx,2.5,2.5,3.5
7554,10.31,15.4,Ses02F_impro06_F000,sad,1.6667,2.0,2.0
7555,21.15,23.86,Ses02F_impro06_F001,sad,1.3333,2.0,1.6667
7556,25.52,32.26,Ses02F_impro06_F002,sad,1.6667,3.0,2.6667
7557,41.73,43.37,Ses02F_impro06_F003,sad,1.3333,1.3333,1.6667
7558,52.1888,54.6,Ses02F_impro06_F004,sad,1.3333,2.6667,2.0
7559,75.8818,78.68,Ses02F_impro06_F005,sad,1.6667,2.0,2.0
7560,82.16,88.2252,Ses02F_impro06_F006,sad,2.0,2.6667,2.3333
7561,107.03,113.82,Ses02F_impro06_F007,sad,2.0,2.3333,2.0
7562,114.3099,122.5338,Ses02F_impro06_F008,sad,2.0,2.6667,2.3333
7563,130.67,132.78,Ses02F_impro06_F009,sad,2.6667,3.3333,2.6667
7564,153.92,157.2495,Ses02F_impro06_F010,sad,2.0,1.6667,1.6667
7565,172.77,174.93,Ses02F_impro06_F011,sad,1.3333,3.3333,2.0
7566,176.03,179.129,Ses02F_impro06_F012,sad,1.3333,3.3333,2.3333
7567,185.34,191.3555,Ses02F_impro06_F013,sad,2.0,3.0,1.6667
7568,218.2176,219.4604,Ses02F_impro06_F014,sad,2.3333,1.6667,2.0
7569,5.7967,8.0783,Ses02F_impro06_M000,neu,3.0,2.3333,1.6667
7570,15.7633,20.64,Ses02F_impro06_M001,neu,2.0,2.0,1.6667
7571,20.77,23.33,Ses02F_impro06_M002,neu,2.0,2.3333,2.3333
7572,24.56,25.89,Ses02F_impro06_M003,neu,2.3333,2.3333,1.6667
7573,33.11,40.3,Ses02F_impro06_M004,neu,2.3333,2.3333,2.3333
7574,43.34,50.1,Ses02F_impro06_M005,neu,2.6667,2.0,2.6667
7575,55.58,57.9644,Ses02F_impro06_M006,neu,3.0,2.0,2.6667
7576,59.12,68.5,Ses02F_impro06_M007,neu,3.0,2.0,2.3333
7577,70.82,76.17,Ses02F_impro06_M008,neu,2.6667,1.6667,2.0
7578,88.4296,99.1347,Ses02F_impro06_M009,neu,2.6667,2.0,2.6667
7579,100.7536,107.0617,Ses02F_impro06_M010,neu,2.6667,3.0,2.3333
7580,122.2578,130.86,Ses02F_impro06_M011,neu,3.3333,2.3333,2.6667
7581,132.59,138.25,Ses02F_impro06_M012,neu,3.0,2.3333,2.6667
7582,138.68,153.21,Ses02F_impro06_M013,neu,2.6667,3.0,3.0
7583,158.59,160.82,Ses02F_impro06_M014,neu,1.6667,2.0,2.0
7584,164.25,172.35,Ses02F_impro06_M015,neu,2.6667,2.0,2.3333
7585,175.43,177.5861,Ses02F_impro06_M016,neu,3.0,3.0,3.0
7586,179.23,187.37,Ses02F_impro06_M017,neu,2.6667,2.0,2.6667
7587,196.5253,210.6666,Ses02F_impro06_M018,neu,2.6667,2.3333,2.6667
7588,212.8076,217.7894,Ses02F_impro06_M019,neu,2.3333,2.3333,2.6667
7589,20.17,21.51,Ses02F_script02_1_F000,xxx,3.0,2.5,3.0
7590,39.39,40.57,Ses02F_script02_1_F001,neu,2.0,2.5,3.0
7591,43.99,45.74,Ses02F_script02_1_F002,xxx,2.0,2.5,3.0
7592,46.94,49.21,Ses02F_script02_1_F003,xxx,2.5,2.5,3.5
7593,49.84,55.59,Ses02F_script02_1_F004,xxx,2.0,3.0,4.0
7594,72.69,73.97,Ses02F_script02_1_F005,neu,3.0,2.0,2.5
7595,98.29,99.77,Ses02F_script02_1_F006,xxx,2.0,2.0,2.5
7596,102.21,104.84,Ses02F_script02_1_F007,fru,2.0,2.5,3.5
7597,111.12,113.55,Ses02F_script02_1_F008,xxx,2.0,2.5,3.0
7598,113.91,115.4,Ses02F_script02_1_F009,xxx,3.0,2.5,3.5
7599,116.38,117.69,Ses02F_script02_1_F010,xxx,2.5,2.5,3.5
7600,124.44,126.12,Ses02F_script02_1_F011,xxx,2.0,2.5,3.0
7601,127.73,130.4,Ses02F_script02_1_F012,xxx,2.0,2.5,3.5
7602,143.19,150.19,Ses02F_script02_1_F013,fru,2.0,4.0,4.5
7603,161.39,168.6,Ses02F_script02_1_F014,fru,2.0,2.5,3.5
